,revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,instance_of_main_entity,latest_description,new_value_description,old_value_description,label,subclass_of_main_entity,length_diff_abs,token_count_old,token_count_new,token_overlap,old_in_new,new_in_old,levenshtein_distance,edit_distance_ratio,complete_replacement,structure_similarity,high_token_overlap,full_cosine_similarity,label_cosine_similarity,description_cosine_similarity,new_value_part_of_old_value,old_value_part_of_new_value,new_value_subclass_old_value,old_value_subclass_new_value,new_value_has_parts_old_value,old_value_has_parts_new_value,new_value_located_in_old_value,old_value_located_in_new_value,new_value_is_metaclass_for_old_value,old_value_is_metaclass_for_new_value
2806,11780725,391365,Bray-Dunes,q391365$C009CF31-24FB-44B2-8ECF-74246E8A6005,,131,located in the administrative territorial entity,"""Q475535""",Station Nord,"""Q12661""",Nord,wikibase-entityid,UPDATE,PROPERTY_VALUE,"border city, commune of France","commune in Nord, France",French department in Hauts-de-France,military and research station in Greenland,link_change,,8,2,1,0.5,0,1,8,0.6666666666666666,0,0.5,0,0.8927046,0.7430841,0.13703087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,81066916,121449,Lea-Francis,q121449$c2411d73-40e3-8e8c-84e0-91dec9b79803,,31,instance of,"""Q187939""",manufacturing,"""Q786820""",automobile manufacturer,wikibase-entityid,UPDATE,PROPERTY_VALUE,"automobile manufacturer, auto racing team, brand, motorcycle manufacturer",motor manufacturing company,company that makes automobiles,industrial activity producing goods for sale using labor and machines,refinement,,10,1,2,0.0,0,0,14,0.6086956521739131,1,0.5,0,0.973382,0.6626822,0.302772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,993994064,209758,Xenomorph,Q209758$C8C8AD03-3B1F-4199-8B05-807D59CFBDFA,,4969,derivative work,"""Q155163""",Alien vs. Predator,"""Q1990792""",Alien,wikibase-entityid,UPDATE,PROPERTY_VALUE,"extraterrestrials in fiction, fictional extraterrestrial species, fictional group of characters, fictional taxon, fictional weapon, monster",fictional extraterrestrial species from the Alien film series,science-fiction horror franchise,2004 film directed by Paul W. S. Anderson,link_change,"extraterrestrials in fiction, monster",13,3,1,0.3333333333333333,0,1,13,0.7222222222222222,0,0.33333333333333337,0,0.9638625,0.6856177,0.24036023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2827,2199295758,321062,Swabian League of Cities,Q321062$aa97d748-4889-4d74-989f-cb825983605c,,112,founded by,"""Q3012""",Ulm,"""Q5499881""",Free Imperial City of Ulm,wikibase-entityid,UPDATE,PROPERTY_VALUE,military alliance,14th-century military alliance,Free Imperial City of the HRE,"large city in Baden-Württemberg, Germany",refinement,,22,1,5,0.2,1,0,22,0.88,0,0.19999999999999996,0,0.9460936,0.50947237,0.38485086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,1094107677,153597,Lee Taemin,Q153597$6287a907-46d4-b055-b1fd-fb6a468282a0,,463,member of,"""Q15904784""",SuperM,"""Q66710876""",SuperM,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"South Korean singer, model, dancer and actor",South Korean idol supergroup,"SuperM (in Hangul, 슈퍼 엠) is a South Korean supergroup, formed by SM Entertainment in collaboration with Capitol Records. [2] [3] It is made up of seven members from different groups: Baekhyun (EXO), Taemin (SHINee), Kai (EXO), Taeyong (NCT 127), Ten",link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.8295499,1.0000002,0.6352542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,2027958104,1768,Ella Fitzgerald,q1768$3558e84c-4a36-129e-374a-132a8d457d0a,,27,country of citizenship,"""Q119515""",Canada–United States border,"""Q30""",United States,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American jazz singer (1917–1996),country located primarily in North America,international border between Canada and the USA,link_change,,14,3,2,0.25,0,1,14,0.5185185185185185,0,0.6666666666666667,0,0.96780455,0.3565036,0.35624287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,1068672634,412272,proton pump,Q412272$a8084bf1-4acb-91dc-3305-17fea11d0294,,680,molecular function,"""Q21431309""",secondary active transmembrane transporter activity,"""Q22321351""",active transmembrane transporter activity,wikibase-entityid,UPDATE,PROPERTY_VALUE,"cell pump, transmembrane transport protein superfamily",transmembrane protein that transports H⁺ ions against their concentration gradient,"Catalysis of the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. ","Catalysis of the transfer of a solute from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is",unrefinement,cell pump,10,5,4,0.8,0,1,10,0.19607843137254902,0,0.8,0,0.9875421,0.9496466,0.9057061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,224549728,208572,American History X,Q208572$97A89A3D-FB23-4CD8-9749-36C064B6D1D0,,136,genre,"""Q959790""",crime film,"""Q586250""",prison film,wikibase-entityid,UPDATE,PROPERTY_VALUE,film,1998 film directed by Tony Kaye,film genre concerned with prison life and often prison escape,film genre,property_value_update,,1,2,2,0.3333333333333333,0,0,4,0.36363636363636365,0,1.0,0,0.9392516,0.7896096,0.63627756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,378642443,320522,Vladimir Adlerberg,Q320522$5CF61ECF-5331-4777-8DF8-30871749A54A,,734,family name,"""Q358255""",House of Adlerberg,"""Q21431138""",Adlerberg,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Russian politician (1791-1884),family name,Batlic noble family,link_change,,9,3,1,0.3333333333333333,0,1,9,0.5,0,0.33333333333333337,0,0.9752344,0.8060127,0.40538552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,6185271,118484,Daniel Brélaz,q118484$506AF12F-E016-4817-961F-6AD8BA8D425B,,21,sex or gender,"""Q1621322""",Middle-earth man,"""Q8441""",man,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Swiss politician,male adult human,humanoid species from J.R.R. Tolkien's legendarium,link_change,,13,2,1,0.5,0,1,13,0.8125,0,0.5,0,0.8527067,0.4226027,0.25404066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,13369953,315063,Dieter Bast,q315063$55D7FBDB-E600-4BEC-8C64-5D77FCA5C46E,,54,member of sports team,"""Q812128""",Bayer 04 Leverkusen Women,"""Q104761""",Bayer 04 Leverkusen,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German footballer (born 1951),"association football club in Leverkusen, Germany",German women's football club,link_change,,6,4,3,0.75,0,1,6,0.24,0,0.75,0,0.9814733,0.8013069,0.72236466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,825802931,455757,Kyrylo Fesenko,Q455757$68E60377-5752-4D17-B597-9C68FA23A8F2,,735,given name,"""Q674360""",Kyrylo,"""Q60344890""",Kyrylo,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Ukrainian basketball player,male given name,male given name,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.99230605,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,707799666,168159,Anglesey,Q168159$8dfa2287-43ee-0d86-4fa6-4c466a67b86b,,150,contains the administrative territorial entity,"""Q24817930""",Pentraeth,"""Q2278993""",Pentraeth,wikibase-entityid,UPDATE,PROPERTY_VALUE,"administrative territorial entity, island","island in north-west Wales, UK","village and community in Anglesey, in north-west Wales","village and community in Anglesey, in north-west Wales",link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.99660516,1.0000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,1419851536,289570,Etienne Constantin de Gerlache,Q289570$9ea7a7b6-dd03-4cd9-a71b-e25c4e6b0df3,,140,religion or worldview,"""Q9592""",Catholic Church,"""Q1841""",Catholicism,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"Belgian noble, lawyer and politician (1785-1871)",Christian doctrine professed by the Catholic Church,"largest Christian Church, made up of 24 autonomous Churches in communion with the Pope",property_value_update,,4,2,1,0.0,0,0,7,0.4666666666666667,1,0.5,0,0.9495232,0.85478187,0.41252762,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2888,1941774188,32963,Arena Birmingham,Q32963$6488050E-9CD4-4FD7-953F-2B459F933098,,466,occupant,"""Q42307964""",2017 All England Badminton Championships – mixed doubles,"""Q28025946""",2017 All England Badminton Championships,wikibase-entityid,UPDATE,PROPERTY_VALUE,arena,"indoor sports arena in Birmingham, England, United Kingdom",badminton championships,badminton championships,unrefinement,,16,8,5,0.625,0,1,16,0.2857142857142857,0,0.625,0,0.98561895,0.86026645,1.0000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2908,588017380,21,England,Q21$cfa15a7d-42e4-a6dc-4a41-58274c7b302f,,37,official language,"""Q7979""",British English,"""Q1860""",English,wikibase-entityid,UPDATE,PROPERTY_VALUE,"constituent country of the United Kingdom, cultural area, nation, country","country in north-west Europe, part of the United Kingdom",West Germanic language,forms of the English language used in Britain,unrefinement,,8,2,1,0.5,0,1,8,0.5333333333333333,0,0.5,0,0.978971,0.86095965,0.45650432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2909,1353168170,44383,Tarcisio Bertone,Q44383$7d5e04b8-291b-4391-83b0-09c3ff7e91ec,,39,position held,"""Q48629921""",Catholic archbishop,"""Q105222086""",archbishop of Genoa,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,cardinal of the Catholic Church,ordinary of the Roman Catholic Archdiocese of Genoa in Italy,prelate of the Catholic Church that rules an Archdiocese or to whom the title was given ad personam,refinement,,0,2,3,0.25,0,0,17,0.8947368421052632,0,0.6666666666666667,0,0.9263103,0.7232654,0.5783562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,1724445963,47683,Beppe Grillo,Q47683$c39c09ac-445f-81ec-ace3-a58e31574e50,,106,occupation,"""Q29887242""",anti-vaccine activist,"""Q15253558""",activist,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"Italian comedian, actor, blogger, and politician","person working with promoting or impeding, or causing social, political, economic, or environmental change",person who officially rejects the efficacy or safety of vaccines,unrefinement,,13,2,1,0.5,0,1,13,0.6190476190476191,0,0.5,0,0.85927093,0.68826354,0.20033151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,1712713116,451480,Roman Catholic Archdiocese of Mbarara,Q451480$0F1015D6-9793-457E-8874-DE6AFC6FEF61,,488,chairperson,"""Q2060518""",Paul Kamuza Bakyenga,"""Q1666577""",Lambert Bainomugisha,wikibase-entityid,UPDATE,PROPERTY_VALUE,Roman Catholic metropolitan archdiocese,Catholic archdiocese in Uganda,Ugandan archbishop,Ugandan priest (1944–2023),property_value_update,,0,3,2,0.0,0,0,17,0.85,1,0.6666666666666667,0,0.9684454,0.41668636,0.7416945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,225522276,44268,Moravian,Q44268$72BCFC59-5CB3-4FFB-9D23-0996B96AA2FA,,279,subclass of,"""Q19860""",Indo-European,"""Q145852""",West Slavic,wikibase-entityid,UPDATE,PROPERTY_VALUE,"Czech, dialect",varieties of Czech spoken in Moravia,subdivision of the Slavic language group,"language family native to western and southern Eurasia— Europe, Iran and India",refinement,Czech,2,1,2,0.0,0,0,13,1.0,1,0.5,0,0.97117877,0.52975106,0.42050797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,558337940,138295,Pronga,Q138295$8AF3A0DE-2D10-4F70-9031-0A79E69F5F84,,31,instance of,"""Q3333265""",parroquia of Galicia,"""Q15078704""",parishes in Asturias and Galicia,wikibase-entityid,UPDATE,PROPERTY_VALUE,"collective population entity of Spain, parish of Asturias","one of fifteen parishes (administrative divisions) in Pravia, a municipality within the province and autonomous community of Asturias, in northern Spain",Wikipedia article covering multiple topics,"type of ecclesiastical subdivision in Galicia, Spain",refinement,,12,3,5,0.14285714285714285,0,0,17,0.53125,0,0.6,0,0.974307,0.545825,0.02275452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,1972408927,188888,Teachers' Day,Q188888$0f604078-4956-b48f-f081-51de609662a1,,17,country,"""Q54790731""",Albania.,"""Q222""",Albania,wikibase-entityid,UPDATE,PROPERTY_VALUE,awareness day,day for the appreciation of teachers,country in southeastern Europe,scientific article,link_change,,1,1,1,0.0,0,1,1,0.125,0,1.0,0,0.96653706,0.9644534,0.062345184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,1736168269,304918,Italian motorcycle Grand Prix,Q304918$D65DA68A-EEB0-4287-97F1-096A4F658985,,641,sport,"""Q5367""",motorsport,"""Q850292""",Grand Prix motorcycle racing,wikibase-entityid,UPDATE,PROPERTY_VALUE,motorcycle Grand Prix,motorcycle race held in Italy,premier championship of motorcycle road racing,sporting competition and recreation activities which primarily involve the use of motorised vehicles,refinement,,18,1,4,0.0,0,0,22,0.7857142857142857,1,0.25,0,0.9420022,0.6424719,0.4458507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934,128047258,315475,Lin Biao,Q315475$8d4625fa-4e11-a8f4-ef38-5b53e22653dc,,1196,manner of death,"""Q744913""",aviation accident,"""Q171558""",accident,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Chinese Communist military commander and politician,unforeseen event that causes damage to a person or property,"aviation occurrence involving serious injury, death, or destruction of aircraft",unrefinement,,9,2,1,0.5,0,1,9,0.5294117647058824,0,0.5,0,0.9178126,0.68602306,0.4476937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,2348001944,6096,Snoop Dogg,Q6096$51bc119d-4d11-a11d-afc6-c8c77e6fb186,,106,occupation,"""Q753110""",songwriter,"""Q177220""",singer,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"American rapper, actor and record producer (born 1971)",person singing for a listening audience,person who writes the words or music to songs,property_value_update,,4,1,1,0.0,0,0,5,0.5,1,1.0,0,0.97942024,0.69558036,0.52232015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,1550701904,446126,Rosine Stoltz,Q446126$14b72ee7-4955-26e5-d5b2-694930cdaec8,,1066,student of,"""Q508424""",Alexandre-Étienne Choron,"""Q1392901""",Alexandre-Étienne Choron,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,French operatic mezzo-soprano,French musician (1771-1834),French chef,link_change,,0,2,2,1.0,1,1,0,0.0,0,1.0,0,0.9583473,1.0,0.48818046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,1916561169,87155,Theodor Creizenach,q87155$E61C096A-7275-4377-8098-DFC89F7EDDDC,,27,country of citizenship,"""Q183""",Germany,"""Q20135""",Grand Duchy of Hesse,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German poet (1818–1877),member state of the German Confederation & the German Empire (1806–1918),country in Central Europe,property_value_update,,13,1,4,0.0,0,0,17,0.85,1,0.25,0,0.9268293,0.36058772,0.1900999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,78264615,375125,Sumner County,q375125$716C2242-6DEF-493D-B620-62EF6F2FDD01,,132,type of administrative division,"""Q11774062""",county of Arkansas,"""Q13410444""",county of Kansas,wikibase-entityid,UPDATE,PROPERTY_VALUE,county of Kansas,"county in Kansas, United States","subdivision of Kansas, United States","political subdivision of Arkansas, United States",property_value_update,,2,3,3,0.5,0,0,2,0.1111111111111111,0,1.0,0,0.90778494,0.41182044,0.5515293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,1614226941,133046,Urban V,Q133046$413f7b5a-4ae9-a441-89f8-45c09e752776,,39,position held,"""Q55217168""",abbot of Monte Cassino,"""Q103163""",abbot,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,pope of the Catholic Church from 1362 to 1370,religious title,,unrefinement,,17,4,1,0.25,0,1,17,0.7727272727272727,0,0.25,0,0.9674151,0.59595466,0.19082129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,444183566,62842,Wilhelm Georg Friedrich Roscher,Q62842$a3a786a2-48bf-2e7a-a471-921cbabd4d2a,,1343,described by source,"""Q24191887""","Allgemeine Deutsche Biographie, 53rd volume","""Q590208""",Allgemeine Deutsche Biographie,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German economist (1817-1894),biographical reference work,,unrefinement,,13,5,3,0.3333333333333333,0,1,13,0.3023255813953488,0,0.6,0,0.98446584,0.8507061,0.02594734,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2962,2039695834,165512,One Hundred and One Dalmatians,Q165512$f91c9799-45ee-ad57-dbe3-b3421f14b72b,,1434,takes place in fictional universe,"""Q124024813""",Pongo's 101 Dalmatians universe,"""Q124040697""",101 Dalmatians universe,wikibase-entityid,UPDATE,PROPERTY_VALUE,"animated film, Enumeration of 101",1961 American animated adventure film,narrative universe of the Disney film series and media franchise 101 Dalmatians,fictional universe,link_change,,8,4,3,0.75,0,1,8,0.25806451612903225,0,0.75,0,0.9658189,0.8607657,0.42088616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,1045370230,172732,Indianapolis Motor Speedway,Q172732$32f7cbe3-4672-2d9d-9d65-fd055989a12d,,127,owned by,"""Q5936142""",Hulman & Company,"""Q2225273""",Penske Corporation,wikibase-entityid,UPDATE,PROPERTY_VALUE,motorsport racing track,"motorsport track in Indianapolis, IN, USA",American transportation company,American company,property_value_update,,2,3,2,0.0,0,0,15,0.8333333333333334,1,0.6666666666666667,0,0.92605686,0.32171986,0.73193467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,421210677,77667,Bruno Hildebrand,Q77667$6b066203-49ea-2945-3d7e-a9c17201ba8c,,1343,described by source,"""Q15263293""","Allgemeine Deutsche Biographie, 12th volume","""Q590208""",Allgemeine Deutsche Biographie,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German economist (1812-1878),biographical reference work,,unrefinement,,13,5,3,0.3333333333333333,0,1,13,0.3023255813953488,0,0.6,0,0.9811301,0.8653312,0.02594734,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2968,1936154358,101539,flight attendant,Q101539$6e6ba474-48f7-cd0f-9e10-f0b0450a8f4c,,361,part of,"""Q373021""",aircrew member,"""Q120706493""",aircrew,wikibase-entityid,UPDATE,PROPERTY_VALUE,"aircrew member, aviation employees, profession, steward",position in an aircrew,"personnel operating an aircraft in flight, including pilots, systems operators, and attendants",personnel who operate an aircraft while in flight,link_change,"aircrew member, aviation employees, steward",7,2,1,0.5,0,1,7,0.5,0,0.5,0,0.9948994,0.8248914,0.8902704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2977,960338867,448959,schizogony,Q448959$50244af6-44da-0b85-df1c-59db220e944f,,279,subclass of,"""Q785260""",phase of human life,"""Q1811014""",phase of life,wikibase-entityid,UPDATE,PROPERTY_VALUE,biological process,"Cell division by multiple fission in which nuclei and other organelles in the parent cell divide repeatedly and move to the cell periphery before internal membranes develop around them, producing a large number of daughter cells simultaneously.",stage in the development of a living being,stage in the development of a human being,unrefinement,cell division,6,4,3,0.75,0,0,6,0.3157894736842105,0,0.75,0,0.9883752,0.9184093,0.8912562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,1279160203,240,Brussels-Capital Region,Q240$546B11A3-E76C-45FD-A1D3-C548E5065B9B,,2936,language used,"""Q815549""",Belgian French,"""Q150""",French,wikibase-entityid,UPDATE,PROPERTY_VALUE,"region of Belgium, enclave, big city, largest city",city and region of Belgium,Romance language,form of French spoken and written in Belgium,unrefinement,,8,2,1,0.5,0,1,8,0.5714285714285714,0,0.5,0,0.98662937,0.8426389,0.3176723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,997899040,57668,Caroline Matilda of Great Britain,Q57668$5555DBC7-34BC-4D5A-9854-ACCA9F9731B8,,53,family,"""Q155594""",House of Oldenburg,"""Q157217""",House of Hanover,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"Queen consort of Denmark and Norway, 1766–1772",European royal dynasty of German origin,dynasty,property_value_update,,2,3,3,0.5,0,0,8,0.4444444444444444,0,1.0,0,0.9717707,0.4862587,0.4306326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,650327345,40,Austria,q40$F7F1CF99-577E-419C-8F98-90F779AFE91A,,31,instance of,"""Q7571613""",Sovereign State of Aeterna Lucina,"""Q3624078""",sovereign state,wikibase-entityid,UPDATE,PROPERTY_VALUE,"sovereign state, republic, landlocked country, succesor state, country, Rechtsstaat",country in Central Europe,state that has the highest authority over a territory,Micronation,unrefinement,,18,5,2,0.0,0,0,18,0.5454545454545454,1,0.4,0,0.95791,0.6372986,0.002766177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,1185696918,302613,Stoke Poges,Q302613$FDDA324A-1B88-460B-BB45-4E273EFB4E3C,,131,located in the administrative territorial entity,"""Q1496379""",South Bucks,"""Q21694636""",Buckinghamshire,wikibase-entityid,UPDATE,PROPERTY_VALUE,"civil parish, village","village and civil parish in Buckinghamshire, England, UK",unitary authority (doesn't include Milton Keynes),"former local government district of Buckinghamshire, England",unrefinement,,4,2,1,0.0,0,0,14,0.9333333333333333,1,0.5,0,0.9676642,0.40436625,0.41622603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
